method,split,seed,mean_success,ci95_success,mean_rare_failure_recall,ci95_rare_failure_recall,mean_contact_boundary_error,ci95_contact_boundary_error,mean_unsafe_commitment,ci95_unsafe_commitment,mean_overtrust_rate,ci95_overtrust_rate,mean_recovery_success,ci95_recovery_success,mean_tail_risk_rate,ci95_tail_risk_rate,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_average_scaling_gain,ci95_average_scaling_gain,mean_boundary_risk_slope,ci95_boundary_risk_slope,mean_scale_exception_gap,ci95_scale_exception_gap,mean_boundary_coverage,ci95_boundary_coverage,mean_shortcut_reliance,ci95_shortcut_reliance,mean_morphology_transfer_gap,ci95_morphology_transfer_gap,mean_recoverability_deficit,ci95_recoverability_deficit,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,groups
risk_sensitive_cvar_policy,nominal_scaling,4,0.553241,0.04374,0.449074,0.046879,0.229167,0.030606,0.06713,0.023881,0.081019,0.027408,0.469907,0.043978,0.094907,0.027281,0.085648,0.027408,0.159722,0.037363,0.268519,0.037429,0.25463,0.042356,0.219907,0.040776,0.400463,0.050324,0.155093,0.034991,0.05787,0.019555,0.081019,0.025019,0.259259,0.052448,0.597859,0.045098,72
risk_sensitive_cvar_policy,nominal_scaling,5,0.548611,0.051056,0.493056,0.047233,0.240741,0.038708,0.037037,0.016117,0.048611,0.01985,0.479167,0.047454,0.113426,0.030187,0.099537,0.030071,0.194444,0.03419,0.229167,0.0368,0.277778,0.04523,0.222222,0.03419,0.476852,0.042026,0.118056,0.029917,0.039352,0.01883,0.078704,0.023272,0.268519,0.049443,0.606088,0.051116,72
risk_sensitive_cvar_policy,nominal_scaling,6,0.534722,0.046115,0.469907,0.049347,0.240741,0.040808,0.05787,0.024314,0.055556,0.023297,0.458333,0.043224,0.090278,0.028851,0.071759,0.024026,0.210648,0.038222,0.30787,0.042202,0.263889,0.04603,0.226852,0.036725,0.402778,0.042247,0.113426,0.032836,0.0625,0.021852,0.074074,0.02408,0.314815,0.053499,0.578044,0.047925,72
risk_sensitive_cvar_policy,nominal_scaling,7,0.5625,0.053842,0.418981,0.049628,0.25,0.033574,0.064815,0.022895,0.074074,0.028082,0.465278,0.043793,0.106481,0.029824,0.078704,0.025823,0.199074,0.039111,0.270833,0.043554,0.238426,0.042284,0.210648,0.042856,0.439815,0.043491,0.12037,0.037242,0.048611,0.020875,0.048611,0.01985,0.280093,0.058448,0.601505,0.055263,72
risk_sensitive_cvar_policy,nominal_scaling,8,0.518519,0.046842,0.446759,0.044685,0.280093,0.042775,0.064815,0.021964,0.064815,0.024651,0.435185,0.045485,0.099537,0.030071,0.090278,0.028851,0.206019,0.036832,0.233796,0.036926,0.233796,0.036926,0.247685,0.039827,0.412037,0.045217,0.150463,0.03241,0.05787,0.019555,0.055556,0.022383,0.31713,0.055643,0.555891,0.051465,72
risk_sensitive_cvar_policy,nominal_scaling,9,0.553241,0.048277,0.488426,0.04674,0.259259,0.038708,0.037037,0.017364,0.0625,0.022787,0.472222,0.046594,0.097222,0.029433,0.087963,0.026619,0.25,0.046143,0.305556,0.044297,0.210648,0.042856,0.252315,0.037114,0.407407,0.046544,0.138889,0.032947,0.053241,0.023141,0.05787,0.021585,0.305556,0.047039,0.594884,0.050454,72
risk_sensitive_cvar_policy,recovery_scarcity,0,0.481481,0.04313,0.44213,0.042449,0.300926,0.049055,0.060185,0.021726,0.094907,0.029487,0.465278,0.050023,0.111111,0.026641,0.108796,0.027535,0.194444,0.037118,0.238426,0.042775,0.30787,0.049064,0.1875,0.031613,0.400463,0.049487,0.152778,0.034037,0.083333,0.026641,0.085648,0.02417,0.291667,0.05159,0.521134,0.044365,72
risk_sensitive_cvar_policy,recovery_scarcity,1,0.444444,0.050877,0.428241,0.050393,0.305556,0.03539,0.083333,0.023297,0.099537,0.031429,0.425926,0.041317,0.12963,0.033087,0.108796,0.03241,0.217593,0.035765,0.261574,0.044685,0.321759,0.047624,0.229167,0.041593,0.37963,0.047579,0.18287,0.035484,0.0625,0.021852,0.12037,0.033087,0.351852,0.06046,0.466782,0.052323,72
risk_sensitive_cvar_policy,recovery_scarcity,2,0.451389,0.050646,0.400463,0.039122,0.24537,0.040851,0.087963,0.026619,0.101852,0.024651,0.453704,0.044401,0.12963,0.0318,0.099537,0.024739,0.208333,0.033418,0.252315,0.039827,0.30787,0.039122,0.180556,0.036977,0.368056,0.047012,0.155093,0.035582,0.074074,0.02408,0.085648,0.027408,0.333333,0.05406,0.475023,0.053873,72
risk_sensitive_cvar_policy,recovery_scarcity,3,0.400463,0.044607,0.462963,0.049724,0.259259,0.035325,0.069444,0.023959,0.090278,0.024122,0.435185,0.042643,0.118056,0.024551,0.087963,0.027392,0.231481,0.045024,0.25,0.037676,0.291667,0.045114,0.263889,0.038633,0.398148,0.046842,0.141204,0.033982,0.094907,0.027281,0.092593,0.029531,0.386574,0.046962,0.428958,0.048747,72
risk_sensitive_cvar_policy,recovery_scarcity,4,0.474537,0.044607,0.425926,0.045178,0.270833,0.042585,0.083333,0.025845,0.064815,0.022895,0.465278,0.049604,0.115741,0.027896,0.106481,0.030516,0.212963,0.03245,0.24537,0.037102,0.300926,0.04068,0.231481,0.034528,0.398148,0.049019,0.12963,0.03245,0.048611,0.021852,0.094907,0.030187,0.337963,0.05168,0.506458,0.048751,72
risk_sensitive_cvar_policy,recovery_scarcity,5,0.446759,0.046962,0.444444,0.040865,0.268519,0.041148,0.094907,0.030187,0.087963,0.025823,0.409722,0.04566,0.12037,0.028329,0.094907,0.031539,0.231481,0.041148,0.24537,0.037102,0.289352,0.044762,0.231481,0.039597,0.409722,0.04566,0.164352,0.039564,0.078704,0.026619,0.104167,0.029917,0.347222,0.053575,0.472118,0.050583,72
risk_sensitive_cvar_policy,recovery_scarcity,6,0.44213,0.048851,0.460648,0.044529,0.263889,0.042247,0.055556,0.022383,0.069444,0.022148,0.44213,0.045303,0.115741,0.029354,0.097222,0.026444,0.226852,0.033764,0.212963,0.039421,0.293981,0.039033,0.236111,0.04175,0.393519,0.047615,0.159722,0.034456,0.064815,0.021964,0.092593,0.027329,0.3125,0.055182,0.479051,0.054243,72
risk_sensitive_cvar_policy,recovery_scarcity,7,0.444444,0.048352,0.4375,0.052666,0.226852,0.034978,0.074074,0.025756,0.064815,0.023789,0.418981,0.042367,0.148148,0.027833,0.104167,0.026982,0.210648,0.041369,0.226852,0.041527,0.282407,0.046432,0.231481,0.043611,0.402778,0.05279,0.159722,0.035057,0.05787,0.021585,0.085648,0.026635,0.319444,0.056236,0.47434,0.052652,72
risk_sensitive_cvar_policy,recovery_scarcity,8,0.469907,0.043019,0.423611,0.049182,0.231481,0.041148,0.060185,0.021726,0.083333,0.030306,0.476852,0.05141,0.131944,0.032266,0.078704,0.025823,0.175926,0.033505,0.25,0.041373,0.261574,0.041788,0.210648,0.037672,0.386574,0.048277,0.164352,0.03568,0.055556,0.02143,0.106481,0.031193,0.293981,0.052688,0.506597,0.043736,72
risk_sensitive_cvar_policy,recovery_scarcity,9,0.400463,0.052357,0.451389,0.051056,0.224537,0.038313,0.053241,0.02126,0.104167,0.026196,0.421296,0.046581,0.12037,0.03245,0.108796,0.030416,0.189815,0.041527,0.238426,0.040261,0.296296,0.044401,0.256944,0.040319,0.423611,0.047454,0.141204,0.036356,0.055556,0.02143,0.101852,0.029295,0.398148,0.061825,0.431215,0.054497,72
risk_sensitive_cvar_policy,shortcut_shift,0,0.506944,0.050646,0.430556,0.049102,0.266204,0.042202,0.074074,0.021321,0.087963,0.031636,0.444444,0.046143,0.122685,0.032942,0.131944,0.034152,0.203704,0.044869,0.273148,0.042026,0.289352,0.039827,0.291667,0.041247,0.358796,0.041704,0.141204,0.030071,0.050926,0.021075,0.099537,0.029369,0.296296,0.058945,0.528611,0.052331,72
risk_sensitive_cvar_policy,shortcut_shift,1,0.479167,0.044267,0.435185,0.047725,0.282407,0.045063,0.06713,0.027153,0.090278,0.026592,0.44213,0.050531,0.125,0.030819,0.111111,0.028164,0.231481,0.039597,0.270833,0.039535,0.291667,0.043704,0.24537,0.046581,0.398148,0.049864,0.141204,0.035777,0.046296,0.018528,0.090278,0.026592,0.277778,0.054827,0.510069,0.047326,72
risk_sensitive_cvar_policy,shortcut_shift,2,0.458333,0.045574,0.462963,0.045332,0.247685,0.039299,0.071759,0.02222,0.083333,0.026641,0.451389,0.047673,0.131944,0.031613,0.111111,0.02961,0.212963,0.039947,0.25463,0.042846,0.256944,0.040833,0.224537,0.042449,0.393519,0.043008,0.141204,0.033982,0.071759,0.023141,0.092593,0.03023,0.340278,0.053061,0.490984,0.045158,72
risk_sensitive_cvar_policy,shortcut_shift,3,0.462963,0.044869,0.423611,0.045201,0.236111,0.043224,0.099537,0.030758,0.085648,0.027408,0.446759,0.046516,0.111111,0.031654,0.136574,0.034389,0.201389,0.040319,0.261574,0.042284,0.263889,0.04175,0.266204,0.041704,0.386574,0.046962,0.1875,0.035353,0.05787,0.021585,0.097222,0.029433,0.3125,0.057042,0.484525,0.04619,72
risk_sensitive_cvar_policy,shortcut_shift,4,0.425926,0.041317,0.451389,0.044503,0.277778,0.041373,0.06713,0.02299,0.097222,0.027979,0.490741,0.046544,0.127315,0.031318,0.094907,0.027281,0.215278,0.035647,0.259259,0.04377,0.282407,0.045063,0.236111,0.041247,0.416667,0.04523,0.164352,0.036832,0.046296,0.019622,0.081019,0.02584,0.344907,0.05341,0.460428,0.045431,72
risk_sensitive_cvar_policy,shortcut_shift,5,0.476852,0.050177,0.365741,0.04598,0.298611,0.040833,0.0625,0.020875,0.085648,0.027408,0.488426,0.043501,0.136574,0.035582,0.131944,0.037641,0.212963,0.034326,0.256944,0.037083,0.289352,0.040348,0.210648,0.038222,0.386574,0.047405,0.150463,0.031759,0.048611,0.018769,0.087963,0.024152,0.319444,0.049945,0.503206,0.051463,72
risk_sensitive_cvar_policy,shortcut_shift,6,0.467593,0.04119,0.414352,0.044762,0.261574,0.038675,0.078704,0.025823,0.090278,0.024122,0.381944,0.043554,0.131944,0.034152,0.101852,0.027833,0.206019,0.039033,0.25,0.035975,0.282407,0.042192,0.238426,0.036452,0.365741,0.049479,0.196759,0.039476,0.074074,0.026554,0.099537,0.030071,0.30787,0.055077,0.487014,0.044464,72
risk_sensitive_cvar_policy,shortcut_shift,7,0.460648,0.049417,0.395833,0.050646,0.263889,0.036977,0.069444,0.025643,0.081019,0.026635,0.456019,0.050047,0.113426,0.032836,0.104167,0.028487,0.173611,0.036228,0.256944,0.032266,0.261574,0.040776,0.240741,0.038708,0.377315,0.047036,0.164352,0.033258,0.055556,0.022383,0.108796,0.033673,0.328704,0.055572,0.490637,0.052061,72
risk_sensitive_cvar_policy,shortcut_shift,8,0.43287,0.049907,0.446759,0.045609,0.233796,0.037487,0.06713,0.025569,0.076389,0.024973,0.435185,0.049864,0.141204,0.034591,0.104167,0.027744,0.222222,0.041373,0.212963,0.036104,0.337963,0.045676,0.210648,0.04382,0.388889,0.04286,0.201389,0.041843,0.078704,0.025002,0.090278,0.025795,0.30787,0.048205,0.463924,0.051601,72
risk_sensitive_cvar_policy,shortcut_shift,9,0.449074,0.050315,0.412037,0.044284,0.277778,0.04286,0.069444,0.025643,0.071759,0.02488,0.418981,0.055203,0.101852,0.030687,0.097222,0.027222,0.189815,0.037289,0.252315,0.041369,0.291667,0.040222,0.256944,0.043793,0.377315,0.044762,0.150463,0.039388,0.043981,0.019377,0.092593,0.028082,0.321759,0.05645,0.477257,0.053104,72
small_behavior_clone,combined_exception_stress,0,0.199074,0.045063,0.1875,0.036515,0.37037,0.050557,0.189815,0.038932,0.175926,0.034729,0.215278,0.040059,0.238426,0.04374,0.210648,0.040348,0.155093,0.034991,0.092593,0.025756,0.439815,0.047615,0.166667,0.031654,0.168981,0.038494,0.178241,0.033153,0.131944,0.034152,0.185185,0.036867,0.555556,0.060956,0.153889,0.042572,72
small_behavior_clone,combined_exception_stress,1,0.185185,0.039597,0.19213,0.033982,0.391204,0.048851,0.18287,0.035484,0.148148,0.037982,0.229167,0.040059,0.247685,0.040348,0.19213,0.03804,0.199074,0.035177,0.104167,0.026982,0.377315,0.051688,0.115741,0.031415,0.159722,0.034456,0.203704,0.038347,0.125,0.034645,0.199074,0.038573,0.530093,0.056079,0.145266,0.036485,72
small_behavior_clone,combined_exception_stress,2,0.143519,0.036152,0.206019,0.040088,0.395833,0.039535,0.159722,0.033223,0.143519,0.033764,0.217593,0.04068,0.256944,0.043314,0.168981,0.037948,0.148148,0.033918,0.097222,0.027979,0.356481,0.044441,0.122685,0.030302,0.143519,0.027645,0.150463,0.033673,0.094907,0.029487,0.185185,0.033918,0.599537,0.050324,0.113472,0.031757,72
small_behavior_clone,combined_exception_stress,3,0.18287,0.039914,0.203704,0.040979,0.405093,0.044215,0.164352,0.031318,0.157407,0.037055,0.24537,0.033557,0.270833,0.040577,0.203704,0.041485,0.148148,0.034528,0.111111,0.032307,0.375,0.043224,0.148148,0.036296,0.194444,0.047039,0.175926,0.037055,0.104167,0.030606,0.18287,0.033048,0.574074,0.054017,0.145243,0.035747,72
small_behavior_clone,combined_exception_stress,4,0.18287,0.038313,0.185185,0.037429,0.340278,0.044503,0.180556,0.032145,0.199074,0.036344,0.240741,0.038165,0.240741,0.039772,0.178241,0.037301,0.1875,0.034152,0.083333,0.027413,0.358796,0.046441,0.138889,0.033574,0.178241,0.038944,0.19213,0.035189,0.12963,0.03245,0.175926,0.035325,0.590278,0.053257,0.140521,0.03552,72
small_behavior_clone,combined_exception_stress,5,0.131944,0.037641,0.226852,0.03314,0.368056,0.043793,0.19213,0.040691,0.122685,0.028159,0.185185,0.036867,0.266204,0.045072,0.152778,0.032145,0.150463,0.031095,0.090278,0.028851,0.340278,0.0368,0.171296,0.040337,0.173611,0.036228,0.157407,0.033505,0.12037,0.03245,0.175926,0.034122,0.597222,0.055111,0.103958,0.032834,72
small_behavior_clone,combined_exception_stress,6,0.168981,0.040088,0.203704,0.039947,0.361111,0.037118,0.19213,0.039122,0.168981,0.041116,0.208333,0.040222,0.25,0.039303,0.173611,0.033845,0.203704,0.034326,0.094907,0.02877,0.347222,0.043224,0.143519,0.034376,0.166667,0.035975,0.212963,0.037242,0.094907,0.027281,0.189815,0.037289,0.601852,0.049443,0.12669,0.03574,72
small_behavior_clone,combined_exception_stress,7,0.148148,0.033918,0.212963,0.039947,0.365741,0.044597,0.178241,0.037856,0.148148,0.032018,0.240741,0.041317,0.219907,0.04326,0.196759,0.038404,0.131944,0.031613,0.106481,0.026879,0.361111,0.05005,0.171296,0.034779,0.18287,0.034891,0.199074,0.039111,0.12963,0.034326,0.19213,0.034591,0.590278,0.053257,0.121076,0.031754,72
small_behavior_clone,combined_exception_stress,8,0.185185,0.040121,0.199074,0.038573,0.349537,0.046665,0.18287,0.035484,0.143519,0.030516,0.24537,0.045217,0.247685,0.048349,0.194444,0.036551,0.196759,0.04052,0.094907,0.025705,0.372685,0.044057,0.159722,0.0368,0.231481,0.035717,0.189815,0.037845,0.145833,0.034152,0.185185,0.037982,0.569444,0.053963,0.153368,0.03751,72
small_behavior_clone,combined_exception_stress,9,0.175926,0.034122,0.199074,0.04119,0.361111,0.050877,0.178241,0.034991,0.173611,0.042585,0.25463,0.041359,0.194444,0.039831,0.178241,0.038404,0.138889,0.03539,0.097222,0.029433,0.365741,0.039641,0.108796,0.029011,0.175926,0.038165,0.212963,0.040466,0.136574,0.033777,0.210648,0.040862,0.587963,0.050453,0.144005,0.033953,72
small_behavior_clone,contact_tail_shift,0,0.226852,0.038932,0.212963,0.037242,0.328704,0.046581,0.178241,0.037301,0.122685,0.030983,0.247685,0.038222,0.222222,0.037676,0.208333,0.036977,0.148148,0.034528,0.106481,0.03314,0.349537,0.040434,0.143519,0.030516,0.25463,0.042846,0.164352,0.031978,0.085648,0.027408,0.162037,0.034173,0.569444,0.050774,0.192708,0.037622,72
small_behavior_clone,contact_tail_shift,1,0.247685,0.044762,0.208333,0.034645,0.331019,0.047258,0.175926,0.035911,0.134259,0.030057,0.236111,0.043704,0.231481,0.040121,0.152778,0.032788,0.173611,0.031941,0.104167,0.027744,0.333333,0.044297,0.12963,0.029056,0.229167,0.048109,0.122685,0.032942,0.076389,0.024973,0.127315,0.02925,0.530093,0.060381,0.212361,0.044903,72
small_behavior_clone,contact_tail_shift,2,0.282407,0.051138,0.210648,0.037672,0.347222,0.04603,0.148148,0.029999,0.134259,0.031415,0.208333,0.032788,0.203704,0.039421,0.180556,0.03583,0.145833,0.032266,0.076389,0.028118,0.351852,0.041652,0.150463,0.038854,0.203704,0.039947,0.185185,0.03136,0.083333,0.025845,0.166667,0.032307,0.493056,0.066347,0.248657,0.050182,72
small_behavior_clone,contact_tail_shift,3,0.30787,0.047331,0.238426,0.041788,0.314815,0.04816,0.148148,0.032664,0.141204,0.037487,0.217593,0.039641,0.238426,0.041285,0.18287,0.038313,0.201389,0.038735,0.12963,0.033712,0.375,0.048244,0.145833,0.033535,0.215278,0.040059,0.171296,0.031636,0.064815,0.019973,0.145833,0.034152,0.481481,0.054274,0.266921,0.048374,72
small_behavior_clone,contact_tail_shift,4,0.208333,0.036977,0.201389,0.038735,0.356481,0.042026,0.171296,0.034779,0.150463,0.03241,0.240741,0.039772,0.222222,0.039831,0.127315,0.033879,0.157407,0.032876,0.108796,0.031759,0.319444,0.039699,0.136574,0.031207,0.222222,0.039303,0.173611,0.040577,0.076389,0.023241,0.164352,0.036832,0.578704,0.050453,0.169375,0.03359,72
small_behavior_clone,contact_tail_shift,5,0.261574,0.042775,0.203704,0.040979,0.351852,0.044087,0.134259,0.030743,0.111111,0.034796,0.266204,0.046441,0.212963,0.035521,0.168981,0.03509,0.178241,0.038404,0.097222,0.024815,0.321759,0.039476,0.136574,0.033777,0.240741,0.039772,0.145833,0.037641,0.083333,0.026641,0.143519,0.029116,0.525463,0.056941,0.229213,0.041567,72
small_behavior_clone,contact_tail_shift,6,0.256944,0.037641,0.210648,0.03165,0.344907,0.044918,0.178241,0.034991,0.12037,0.03245,0.247685,0.045686,0.196759,0.034991,0.162037,0.035959,0.152778,0.034645,0.127315,0.031978,0.333333,0.040351,0.115741,0.032717,0.219907,0.04326,0.175926,0.034729,0.106481,0.027645,0.131944,0.029566,0.5,0.048782,0.223519,0.038288,72
small_behavior_clone,contact_tail_shift,7,0.280093,0.042284,0.226852,0.041527,0.358796,0.041704,0.173611,0.035057,0.118056,0.027744,0.229167,0.038464,0.208333,0.03917,0.152778,0.030819,0.166667,0.03539,0.113426,0.031539,0.300926,0.039641,0.131944,0.032907,0.238426,0.04374,0.166667,0.034796,0.085648,0.028159,0.185185,0.038528,0.550926,0.056933,0.244896,0.041397,72
small_behavior_clone,contact_tail_shift,8,0.224537,0.041453,0.203704,0.041985,0.354167,0.035939,0.136574,0.032517,0.143519,0.031193,0.247685,0.045686,0.196759,0.037301,0.134259,0.030057,0.175926,0.035911,0.113426,0.028035,0.37037,0.045332,0.115741,0.027137,0.259259,0.042315,0.125,0.032145,0.064815,0.023789,0.162037,0.037102,0.5625,0.057589,0.198183,0.040721,72
small_behavior_clone,contact_tail_shift,9,0.287037,0.042968,0.152778,0.032788,0.328704,0.047469,0.145833,0.031613,0.138889,0.032307,0.201389,0.038192,0.217593,0.04317,0.148148,0.033297,0.159722,0.036228,0.101852,0.02629,0.340278,0.046789,0.157407,0.034729,0.243056,0.043793,0.166667,0.035975,0.087963,0.030287,0.148148,0.037982,0.50463,0.056688,0.243472,0.041739,72
small_behavior_clone,cross_robot_morphology,0,0.231481,0.041652,0.215278,0.042585,0.356481,0.04673,0.168981,0.033258,0.118056,0.02921,0.212963,0.038347,0.1875,0.037083,0.12963,0.033087,0.125,0.025643,0.101852,0.025484,0.344907,0.046291,0.166667,0.033574,0.203704,0.039947,0.155093,0.036737,0.143519,0.031193,0.155093,0.03053,0.518519,0.059415,0.20206,0.039541,72
small_behavior_clone,cross_robot_morphology,1,0.212963,0.039947,0.208333,0.036977,0.328704,0.047027,0.175926,0.032876,0.138889,0.032947,0.208333,0.032788,0.168981,0.031978,0.171296,0.038753,0.164352,0.036832,0.083333,0.024176,0.37963,0.045332,0.141204,0.034591,0.206019,0.033879,0.171296,0.034173,0.106481,0.029116,0.180556,0.036977,0.578704,0.053271,0.18044,0.039019,72
small_behavior_clone,cross_robot_morphology,2,0.236111,0.03917,0.231481,0.041652,0.314815,0.039066,0.201389,0.037083,0.125,0.031489,0.247685,0.036547,0.18287,0.037207,0.175926,0.039772,0.171296,0.033557,0.113426,0.029487,0.324074,0.041819,0.138889,0.035975,0.199074,0.032717,0.199074,0.040164,0.092593,0.026554,0.173611,0.037918,0.537037,0.053759,0.197951,0.040149,72
small_behavior_clone,cross_robot_morphology,3,0.196759,0.043978,0.196759,0.04674,0.310185,0.047615,0.159722,0.035057,0.104167,0.027744,0.24537,0.041861,0.196759,0.038944,0.175926,0.037614,0.162037,0.032289,0.101852,0.025484,0.368056,0.04566,0.136574,0.03053,0.206019,0.033879,0.159722,0.037918,0.12037,0.03245,0.189815,0.03557,0.574074,0.058826,0.171782,0.041079,72
small_behavior_clone,cross_robot_morphology,4,0.243056,0.044267,0.206019,0.038494,0.361111,0.043344,0.173611,0.037918,0.131944,0.034152,0.270833,0.0368,0.196759,0.040001,0.173611,0.038464,0.175926,0.032235,0.085648,0.02584,0.328704,0.044753,0.136574,0.03053,0.240741,0.042315,0.157407,0.034729,0.118056,0.033223,0.152778,0.035243,0.532407,0.058381,0.212407,0.043728,72
small_behavior_clone,cross_robot_morphology,5,0.224537,0.042449,0.222222,0.038768,0.324074,0.039772,0.159722,0.0368,0.090278,0.023241,0.208333,0.040737,0.210648,0.036547,0.173611,0.033845,0.164352,0.031318,0.081019,0.025019,0.398148,0.04816,0.157407,0.032235,0.18287,0.036642,0.159722,0.039535,0.118056,0.030606,0.145833,0.032266,0.50463,0.054434,0.194826,0.040542,72
small_behavior_clone,cross_robot_morphology,6,0.256944,0.042339,0.217593,0.036914,0.305556,0.046594,0.194444,0.033574,0.099537,0.030071,0.25,0.036551,0.224537,0.038313,0.127315,0.029955,0.194444,0.034796,0.087963,0.026619,0.361111,0.047481,0.141204,0.03273,0.224537,0.036068,0.175926,0.041819,0.122685,0.036547,0.171296,0.038753,0.527778,0.057065,0.219225,0.041544,72
small_behavior_clone,cross_robot_morphology,7,0.212963,0.042479,0.219907,0.036452,0.356481,0.041527,0.155093,0.037856,0.143519,0.034376,0.217593,0.036914,0.206019,0.041116,0.12963,0.0318,0.157407,0.034729,0.113426,0.032836,0.319444,0.044649,0.141204,0.033982,0.222222,0.044297,0.18287,0.040434,0.094907,0.033466,0.166667,0.037118,0.553241,0.057002,0.180914,0.041097,72
small_behavior_clone,cross_robot_morphology,8,0.259259,0.040294,0.201389,0.037641,0.284722,0.041088,0.164352,0.032624,0.12963,0.029766,0.217593,0.038028,0.219907,0.045609,0.219907,0.041788,0.150463,0.035484,0.127315,0.030644,0.344907,0.041537,0.155093,0.040001,0.199074,0.040164,0.18287,0.040434,0.101852,0.028573,0.122685,0.034186,0.518519,0.056164,0.215405,0.039269,72
small_behavior_clone,cross_robot_morphology,9,0.226852,0.038932,0.229167,0.039003,0.319444,0.038633,0.175926,0.037614,0.125,0.031489,0.217593,0.035177,0.203704,0.0318,0.166667,0.030988,0.18287,0.034288,0.101852,0.029295,0.337963,0.040851,0.134259,0.033349,0.194444,0.039831,0.1875,0.034758,0.136574,0.03053,0.157407,0.030913,0.55787,0.056757,0.193727,0.037947,72
small_behavior_clone,embodiment_shift,0,0.266204,0.046888,0.226852,0.041021,0.335648,0.045913,0.162037,0.034779,0.127315,0.031318,0.222222,0.04286,0.18287,0.035484,0.145833,0.031613,0.122685,0.035386,0.069444,0.023959,0.349537,0.045303,0.138889,0.027413,0.224537,0.038313,0.138889,0.032307,0.141204,0.030758,0.194444,0.039831,0.506944,0.05795,0.239028,0.045592,72
